2022-04-14 10:17,,2022-04-14 10:16,2022-04-14 10:46,1,사고 ,경부고속도로 양재IC위 서초IC 4차로 (화물차-승합차) 후미 지체 교통사고 서울청,127.0399013,37.46369951,
2022-04-14 10:23,,2022-04-14 10:22,2022-04-14 10:52,1,사고 ,남해고속도로 김해터널 진례IC 1차로 주의운전 적재물낙하 -,128.7451635,35.2666507,
2022-04-14 10:25,,2022-04-14 10:22,2022-04-14 10:52,1,사고 ,강변북로 영동대교북측 성동구광진구 4차로 고장차량 강변북로 청담대교북단→영동대교북단 일산 방향 -,127.0630297,37.53265246,
2022-04-14 10:27,,2022-04-14 10:27,2022-04-14 10:57,1,사고 ,지방도919호선 경북척수장애인협회경산시지회 신상어린이집 1차로 차선도색 공사중이고, 정체없음  교통사고 반대 차선 확인 요망,128.8139745,35.8746446
2022-04-14 10:28,,2022-04-14 10:28,2022-04-14 10:58,1,사고 ,강변북로 청담대교 영동대교 4차로 후미 지체 고장 차량 서울청,127.0629392,37.53263449,
2022-04-14 10:30,,2022-04-14 10:29,2022-04-14 10:59,1,사고 ,삼양로 월드아파트 국립419민주묘지입구사거리 2차로 주의운전 고장 차량,127.0126921,37.65362225,
2022-04-14 10:32,,2022-04-14 10:31,2022-04-14 10:35,1,사고 ,구덕운동장길 구덕사거리 영락어린이집 1차로 주의운전 고장차량 -,129.0118244,35.1185382,
2022-04-14 10:32,,2022-04-14 10:32,2022-04-14 11:02,1,사고 ,동부간선도로 수서지하차도북측 탄천2고가교남측 1차로 고장차량 분당수서로 수서→탄천1교 청담대교 방향 -,127.0895629,37.49663121,
2022-04-14 10:32,,2022-04-14 10:32,2022-04-14 11:02,1,사고 ,시흥대로 구로디지털단지역 대림사거리 3차로 (택시-승용차) 후미 지체 교통사고 서울청,126.9061725,37.48858642,
2022-04-14 10:33,,2022-04-14 10:32,2022-04-14 11:02,1,사고 ,서울외곽순환고속도로 서운JC북측 계양IC남측 1차로 수도권 제1순환선 일산방면 82.3kmkm(계양IC방향) 주의운전 고장차량 -,126.7512724,37.5375507,
2022-04-14 10:33,,2022-04-14 10:33,2022-04-14 11:03,1,사고 ,중대로 가락본동한화오벨리스 중앙전파관리소 3차로 주의운전 교통사고 -,127.1217816,37.4942015,
2022-04-14 10:35,,2022-04-14 10:34,2022-04-14 11:04,1,사고 ,동부간선도로 수서IC 탄천1교 1차로 (화물차) 후미 지체 고장 차량 서울청,127.086285,37.4979311,
2022-04-14 10:35,,2022-04-14 10:35,2022-04-14 11:05,1,사고 ,남해고속도로 진영휴게소 동창원IC 4차로 0km(진영JC방향) 주의운전 고장차량 -,128.7154519,35.27912763,
2022-04-14 10:38,,2022-04-14 10:38,2022-04-14 11:08,1,사고 ,통일로 바비엥스위트 서대문역 1차로 주의운전 교통사고 -,126.9675688,37.5648909,
2022-04-14 10:49,,2022-04-14 10:47,2022-04-14 11:17,1,사고 ,망우로 망우1동우체국 망우사거리 3차로 주의운전 교통사고 서울청,127.10207,37.60027642,
2022-04-14 10:50,,2022-04-14 10:48,2022-04-14 11:18,1,사고 ,동부간선도로 오일뱅크웰컴 전동중교앞교차로 3차로 고장차량 동부간선로 중랑교→장안교 성수JC 방향 -,127.07125,37.58695987,
2022-04-14 10:51,,2022-04-14 10:50,2022-04-14 11:20,1,사고 ,왕산로 성바오로병원 경동시장 3차로 (승용차-오토바이) 후미 서행 교통사고 서울청,127.0420799,37.57926588,
2022-04-14 10:54,,2022-04-14 10:53,2022-04-14 11:23,1,사고 ,남부순환로 우면삼거리 예술의전당 4차로 (화물차-승용차) 후미 서행 교통사고 서울청,127.017813,37.4821621,
2022-04-14 10:55,,2022-04-14 10:52,2022-04-14 11:22,1,사고 ,강변북로 장미맨션 동작대교북측 2차로 추돌사고 강변북로 한강대교북단→동작대교북단 구리 방향 -,126.9764157,37.51636779,
2022-04-14 10:56,,2022-04-14 10:55,2022-04-14 11:25,1,사고 ,강변북로 한강대교 동작대교 2차로 (승용차-승용차) 후미 지체 교통사고 서울청,126.9654023,37.52003667,
2022-04-14 10:57,,2022-04-14 10:57,2022-04-14 11:27,1,사고 ,동부간선도로 중랑교 장안교 3차로 주의운행 고장 차량 서울청,127.0714082,37.58660839,
2022-04-14 11:01,,2022-04-14 11:00,2022-04-14 11:30,1,사고 ,올림픽로 올림픽대교남단교차로 올림픽회관 4차로 (화물차-승용차) 후미 지체 교통사고 서울청,127.1173643,37.52525429,
2022-04-14 11:08,,2022-04-14 11:07,2022-04-14 11:37,1,사고 ,강변북로 성산대교 양화대교 4차로 (승용차-승용차) 후미 지체 교통사고 서울청,126.8999134,37.55252093,
2022-04-14 11:13,,2022-04-14 11:13,2022-04-14 11:43,1,사고 ,영동대로 삼성역 코엑스 7차로 (오토바이-택시) 후미 지체 교통사고 서울청,127.0608417,37.51331809,
2022-04-14 11:16,,2022-04-14 11:15,2022-04-14 11:45,1,사고 ,서부간선지하도로 오금교 고척교 1차로 지체 교통사고 서울청,126.8729802,37.50524653,
2022-04-14 11:43,,2022-04-14 11:42,2022-04-14 12:12,1,사고 ,사평대로 반포IC 삼호가든사거리 4차로 화물차 관련. 후미 서행 교통사고 서울청,127.0147704,37.50449398,
2022-04-14 11:48,,2022-04-14 11:48,2022-04-14 12:18,1,사고 ,목동동로안양천로사이?? 이대목동병원 평광교회 1차로 주의운전 교통사고 -,126.886506,37.5371221,
2022-04-14 11:52,,2022-04-14 11:51,2022-04-14 12:21,1,사고 ,양재대로 구룡지하차도출구 염곡동사거리 1차로 (승용차-승용차) 후미 지체 교통사고 서울청,127.0477269,37.46923332,
2022-04-14 11:56,,2022-04-14 11:55,2022-04-14 12:25,1,사고 ,오목로 오목교역 목동역 4차로 승용차 관련. 후미 서행 교통사고 서울청,126.8760104,37.5245087,
2022-04-14 11:58,,2022-04-14 11:57,2022-04-14 12:30,1,사고 ,봉은사로 교보타워사거리 차병원사거리 1차로 택시 관련. 후미 지체 교통사고 서울청,127.0250905,37.50464091,
2022-04-14 12:03,,2022-04-14 12:03,2022-04-14 12:33,1,사고 ,정릉로 국민대입구 국민대학교앞교차로 2차로 3차로 (오토바이-오토바이) 후미 지체 교통사고 서울청,126.9963192,37.6098755,
2022-04-14 12:20,,2022-04-14 12:19,2022-04-14 12:49,1,사고 ,호남고속도로 삼례IC 전주IC 1차로 173km(익산JC방향) 주의운전 교통사고 -,127.0824564,35.9298014,
2022-04-14 12:24,,2022-04-14 12:24,2022-04-14 12:54,1,사고 ,일반국도47호선 구룡마을입구교차로 개포34단지앞교차로 1차로 주의운전 교통사고 -,127.0701675,37.4823959,
2022-04-14 12:26,,2022-04-14 12:25,2022-04-14 13:55,1,사고 ,서부간선지하도로 안양교 광명대교 1차로 주의운전 교통사고 서울청,126.8723284,37.48617603,
2022-04-14 12:27,,2022-04-14 12:26,2022-04-14 12:56,1,사고 ,내부순환도로 홍지문터널 內 성수 3차로 주의운전 교통사고 서울청,126.9668035,37.59999153,
2022-04-14 12:46,,2022-04-14 12:46,2022-04-14 13:16,1,사고 ,쑥고개로 관악구청앞교차로 세종오피스텔 2차로 주의운전 교통사고 -,126.951323,37.47886473,
2022-04-14 12:48,,2022-04-14 12:48,2022-04-14 13:18,1,사고 ,테헤란로 선릉역 포스코사거리 1,,127.0561087,37.50666201
2022-04-14 13:10,,2022-04-14 13:09,2022-04-14 13:39,1,사고 ,테헤란로 선릉역 포스코사거리 2차로 (승용차-승용차) 후미 지체 교통사고 서울청,127.0555714,37.50647306,
2022-04-14 13:21,,2022-04-14 13:20,2022-04-14 13:50,1,사고 ,서해안고속도로 송악IC 당진IC 3차로 267km(송악IC방향) 주의운전 고장차량 -,126.7341963,36.90663,
2022-04-14 13:25,,2022-04-14 13:25,2022-04-14 13:55,1,사고 ,서해안고속도로 당진IC 송악IC 3차로 0km(송악IC방향) 주의운전 고장차량 -,126.7225104,36.9010337,
2022-04-14 13:31,,2022-04-14 13:30,2022-04-14 14:00,1,사고 ,강변북로 가양대교 월드컵대교 1차로 (승용차) 후미 지체 고장 차량 서울청,126.8869236,37.56245171,
2022-04-14 13:43,,2022-04-14 13:42,2022-04-14 14:12,1,사고 ,중앙고속도로지선 대동JC 대동1교 2차로 0km(김해JC방향) 주의운전 고장차량 -,128.9888976,35.28336768,
2022-04-14 13:46,,2022-04-14 13:44,2022-04-14 14:14,1,사고 ,동일로 영동대교북단교차로 성수사거리 2차로 (택시-승용차) 후미 지제 교통사고 서울청,127.0636538,37.54146841,
2022-04-14 13:51,,2022-04-14 13:50,2022-04-14 14:20,1,사고 ,평택제천고속도로 서안성IC동측 남안성IC 1차로 0km(남안성IC방향) 주의운전 교통사고 -,127.1939029,37.0050386,
2022-04-14 13:57,,2022-04-14 13:57,2022-04-14 14:27,1,사고 ,헌릉로 위례터널동측 창곡교차로 1차로 주의운전 고장차량 -,127.1402124,37.46331,
2022-04-14 13:59,,2022-04-14 13:58,2022-04-14 14:28,1,사고 ,능동로 건대입구역 어린이대공원역 3차로 승용차 관련. 후미 서행 교통사고 서울청,127.0708094,37.54013987,
2022-04-14 14:13,,2022-04-14 14:13,2022-04-14 14:43,1,사고 ,제2순환도로 용산교차로 효덕IC 1차로 주의운전 교통사고 -,126.9073769,35.1129164,
2022-04-14 14:16,,2022-04-14 14:16,2022-04-14 14:46,1,사고 ,올림픽대로 영동대교 청담대교 5차로 (화물차) 후미 지체 고장 차량 서울청,127.0594358,37.52341004,
2022-04-14 14:23,,2022-04-14 14:22,2022-04-14 14:52,1,사고 ,김포대로 장기지하차도 강화방향 1차로 주의운전 교통사고 -,126.6884248,37.6396848,
2022-04-14 14:25,,2022-04-14 14:24,2022-04-14 14:59,1,사고 ,헌릉로 염곡지하차도북측끝지점 aT센터교차로 1,127.041966,37.4668163,
2022-04-14 14:48,,2022-04-14 14:47,2022-04-14 15:17,1,사고 ,경인로 도림교 문래동사거리 3차로 주의운전 교통사고 서울청,126.8915711,37.51074542,
2022-04-14 14:55,,2022-04-14 14:54,2022-04-14 15:24,1,사고 ,일반국도3호선 여수대교남측 여수지하차도서측 5차로 주의운전 고장 차량 -,127.1235579,37.4197046,
2022-04-14 14:56,,2022-04-14 14:50,2022-04-14 15:20,1,사고 ,호남고속도로 동광주IC 오치육교 천안 75km 1차로 승용vs화물간 사고처리중 주의운전 교통사고 -,126.9146452,35.18298962,
2022-04-14 14:58,,2022-04-14 14:56,2022-04-14 15:26,1,사고 ,중부고속도로 진천IC 증평IC 남이 272km 1차로 승용관련 사고처리중 주의운전 교통사고 -,127.5075359,36.79038318,
2022-04-14 15:03,,2022-04-14 15:02,2022-04-14 15:32,1,사고 ,올림픽대로 영동대교 성수대교 5차로 주의운전 교통사고 서울청,127.0481273,37.52951047,
2022-04-14 15:18,,2022-04-14 15:18,2022-04-14 15:48,1,사고 ,올림픽대로 씨티1차아파트 압구정동502 5차로 주의운전 교통사고 -,127.0474034,37.52969674,
2022-04-14 15:25,,2022-04-14 15:25,2022-04-14 15:55,1,사고 ,올림픽대로 성수대교 영동대교 5차로 주의운전  고장 차량 서울청,127.0396546,37.5314733,
2022-04-14 15:30,,2022-04-14 15:29,2022-04-14 15:59,1,사고 ,양화로 서교동사거리 합정역 4차로 서행 교통사고 서울청,126.9178223,37.55260233,
2022-04-14 15:31,,2022-04-14 15:30,2022-04-14 16:00,1,사고 ,언주로 삼부오피스빌딩 영동전화국 2차로 서행 교통사고 서울청,127.041795,37.5049245,
2022-04-14 15:36,,2022-04-14 15:35,2022-04-14 16:05,1,사고 ,헌릉로 송파IC앞 복정역 2차로 서행 교통사고 서울청,127.1295304,37.47079154,
2022-04-14 15:46,,2022-04-14 15:46,2022-04-14 16:16,1,사고 ,수색로 삼거리인테리어세차장 수색역교차로 3차로 서행 교통사고 서울청,126.8985344,37.58047314,
2022-04-14 15:50,,2022-04-14 15:50,2022-04-14 16:20,1,사고 ,서울외곽순환고속도로 상일IC북측 강일IC 5차로 주의운전 고장 차량 -,127.1690041,37.56904325,
2022-04-14 15:52,,2022-04-14 15:52,2022-04-14 16:22,1,사고 ,올림픽대로 동호대교JC 성수대교남측 3차로 추돌사고 올림픽대로 동호대교남단→성수대교남단 하남 방향 -,127.0322111,37.53363797,
2022-04-14 15:52,,2022-04-14 15:51,2022-04-14 16:21,1,사고 ,월계로 방천시장입구교차로 창문여고앞 3차로 서행 교통사고 서울청,127.036056,37.61199188,
2022-04-14 15:55,,2022-04-14 15:54,2022-04-14 16:24,1,사고 ,올림픽대로 동호대교 성수대교 3차로 주의운전 교통사고 서울청,127.0320469,37.53348034,
2022-04-14 16:05,,2022-04-14 16:04,2022-04-14 16:34,1,사고 ,수원광명고속도로 남군포IC 남군포IC북측 1차로 0km(방향) 고장 차량 -,126.9267308,37.3261567,
2022-04-14 16:07,,2022-04-14 16:07,2022-04-14 16:37,1,사고 ,올림픽대로 동호대교JC 성수대교남측 4차로 주의운전 고장차량 -,127.0263963,37.53353143,
2022-04-14 16:08,,2022-04-14 16:06,2022-04-14 16:36,1,사고 ,학동로 유경빌딩앞 서울세관앞교차로 3차로 서행 교통사고 서울청,127.0355684,37.51554938,
2022-04-14 16:55,,2022-04-14 16:53,2022-04-14 17:23,1,사고 ,올림픽대로 한강자전거대여소양화 성산대교분기점 2차로 추돌사고 올림픽대로 양화대교남단→성산대교남단 김포 방향 -,126.8915054,37.54442254,
2022-04-14 16:58,,2022-04-14 16:58,2022-04-14 17:28,1,사고 ,강변북로 가양대교 월드컵대교 2차로 주의운전 교통사고 서울청,126.8859833,37.5629914,
2022-04-14 17:03,,2022-04-14 17:02,2022-04-14 18:00,1,사고 ,중앙지선 대동 물금 11.7 1차로 주의운전 교통사고 -,129.0067845,35.29383351,
2022-04-14 17:07,,2022-04-14 17:05,2022-04-14 17:35,1,사고 ,내부순환도로 홍은IC 예그린유치원 3차로 고장차량 내부순환로 홍은램프→홍제램프 성산 방향 -,126.9427177,37.59187789,
2022-04-14 17:11,,2022-04-14 17:11,2022-04-14 17:41,1,사고 ,내부순환도로 홍은IC 홍제IC 3차로 주의운전  고장 차량 서울청,126.9385865,37.58988912,
2022-04-14 17:12,,2022-04-14 17:11,2022-04-14 17:41,1,사고 ,중앙로 선암교차로입구 선바위역 1,127.019328,37.46002854,
